year,metric,value_krw,original_value,original_unit,basis,audit_note,table_header,evidence_context,company,sector,source_url,report_id,collected_at,section
2024,매출액,218567206000,"218,567,206",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,198227865000,"198,227,865",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,13666240000,"13,666,240",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,12640986000,"12,640,986",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,10381323000,"10,381,323",천원,별도,,"구             분 제16기 제15기 제14기 매출액 232,116,354 218,567,206 198,227,865 영업이익 13,666,240 12,640,986 10,381,323 법인세비용차감전순이익 13,635,981 21,120,820 14,393,147","[이익잉여금] 
 121,089,430 
 107,603,955 
 91,222,807 
 
 
 자      본      총      계 
 137,559,405 
 124,078,772 
 107,788,387 
 
 
 부  채  및  자  본  총  계 
 224,367,055 
 217,010,318 
 176,186,078 
 
 
 
 
 나. 요약 포괄손익계산서 (기준일 :   2025년 12월 31일)                                                           (단위 : 천원) 
 연결재무제표 절: 해당사항 없습니다. 3. 연결재무제표 주석 해당사항 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 16 기          2025.12.31 현재 제 15 기          2024.12.31 현재 제 14 기          2023.12.31 현재 (단위 : 원) 제 16 기 제 15 기 제 14 기 자산",네오오토,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001976/20260319008242/11011.htm,20260319008242,2026-09-13T06:43:56.122987+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,271044291000,"271,044,291",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,251427529000,"251,427,529",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,293285556000,"293,285,556",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,401653000,"401,653",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-37117168000,"(37,117,168)",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,-67389105000,"(67,389,105)",천원,연결,공시의 요약재무정보에 의견거절 표시가 있음,"구 분 제29기말 제28기말 제27기말 [유동자산] 104,020,028 98,025,988 124,757,416 ㆍ당좌자산 47,965,987 49,780,369 57,579,183 ㆍ재고자산 56,054,041 48,245,619 67,178,233","
 1. 요약재무정보 
 
 ※ 하기의 요약 재무제표는 한국채택국제회계기준(K-IFRS)에 따라 작성된 재무제표입니다. 제29기 재무제표는 외부감사인의 ""의견거절""이 표명된 재무제표이며, 제28기 및 제27기 재무제표도 외부감사인의 ""의견거절""이 표명된 재무제표입니다. 
 (1) 요약 연결재무정보 
 
 
 
 
 
 
 주식회사 코다코와 그 종속회사                                                            (단위 : 천원) 
 
 
 
",코다코,자동차·부품,https://kind.krx.co.kr/external/2026/03/23/002586/20260323010913/11011.htm,20260323010913,2026-09-13T06:45:37.710090+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,243521604086,"243,521,604,086",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,194360449325,"194,360,449,325",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,169274188884,"169,274,188,884",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,11607786887,"11,607,786,887",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,6307217775,"6,307,217,775",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,4058130289,"4,058,130,289",원,연결,,"제 30(당) 기 제 29(전) 기 제 28(전전) 기 매출액 243,521,604,086 194,360,449,325 169,274,188,884 영업이익(손실) 11,607,786,887 6,307,217,775 4,058,130,289 법인세비용차감전순이익 12,808,383,792 8,424,676,336 6,056,475,528","
 
 
 
 
 요약 연결 포괄손익계산서 
 
 
 
 
 제 30(당) 기         2025.01.01 부터 2025.12.31 까지 
 
 
 
 
 제 29(전) 기         2024.01.01 부터 2024.12.31 까지 
 
 
 
 
 제 28(전전) 기      2023.01.01 부터 2023.12.31 까지 
 
 
 
 
 (단위 : 원) 
 
 
 
 
",성창오토텍,자동차·부품,https://kind.krx.co.kr/external/2026/03/19/001732/20260319007073/11011.htm,20260319007073,2026-09-13T06:45:37.608488+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,368608811121,"368,608,811,121",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,354215329745,"354,215,329,745",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,347995612773,"347,995,612,773",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,451203342,"451,203,342",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,9048785590,"9,048,785,590",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,8384697540,"8,384,697,540",원,연결,,"과                   목 제31기 제30기 제29기 자                     산 Ⅰ.유동자산 127,601,741,795 129,843,426,010 116,302,633,484 1.현금및현금성자산 21,541,164,901 13,134,772,319 13,900,523,188","
 1. 요약재무정보 
 
 가. 요약 연결 재무정보 제31기 및 제30기, 제29기 요약 연결 재무제표는 한국채택국제회계기준 작성기준에 따라 작성되었습니다. 
 회사명 : 우수AMS주식회사와 그 종속회사 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
",우수AMS,자동차·부품,https://kind.krx.co.kr/external/2026/03/11/001591/20260311003829/11011.htm,20260311003829,2026-09-13T06:45:37.606816+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,13672512814,"13,672,512,814",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,매출액,8682778981,"8,682,778,981",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,매출액,12291883598,"12,291,883,598",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,영업이익,5036101422,"5,036,101,422",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2024,영업이익,-533240318,"(533,240,318)",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2023,영업이익,5192339957,"5,192,339,957",원,별도,,"과          목 제29기 (2025년 12월말) 제28기 (2024년 12월말) 제27기 (2023년 12월말) 회계처리 기준 K-IFRS K-IFRS K-IFRS [유동자산] 11,373,162,091 12,568,571,477 12,258,787,279 ㆍ당좌자산 10,433,523,356 10,920,898,337 11,363,652,064","
 
 1. 요약재무정보 
 
 
 
 
 
 
 
 (단위 : 원) 
 
 
 
 연결재무제표 절: 당사는 보고서 제출일 현재 해당사항이 없습니다. 3. 연결재무제표 주석 당사는 보고서 제출일 현재 해당사항이 없습니다. 4. 재무제표 4-1. 재무상태표 재무상태표 제 29 기          2025.12.31 현재 제 28 기          2024.12.31 현재 제 27 기          2023.12.31 현재 (단위 : 원) 제 29 기 제 28 기 제 27 기 자산",선바이오,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001248/20260316003916/11011.htm,20260316003916,2026-09-13T06:43:56.660619+00:00,III. 재무에 관한 사항 / 요약재무정보
2025,매출액,100817000000,"100,817",백만원,별도,,"구 분 제45기 제44기 제43기 [유동자산] 130,943 133,789 136,629 현금및현금성자산 61,469 54,106 66,825 단기금융상품 - - 5,020","
 1. 요약재무정보 
 
 가. 요약 재무정보 
 
 
 
 
 
 
 (단위 : 백만원) 
 
 
 
 연결재무제표 절: - 해당사항 없음. 3. 연결재무제표 주석 - 해당사항 없음. 4. 재무제표 4-1. 재무상태표 재무상태표 제 45 기          2025.12.31 현재 제 44 기          2024.12.31 현재 제 43 기          2023.12.31 현재 (단위 : 원) 제 45 기 제 44 기 제 43 기 자산",화일약품,바이오·제약,https://kind.krx.co.kr/external/2026/03/16/001159/20260316003662/11011.htm,20260316003662,2026-09-13T06:43:56.601074+00:00,III. 재무에 관한 사항 / 요약재무정보
